,0
Upp2,0.000137133258787
Bace1,0.000137125991785
Nipa1,0.000137115647754
Chd5,0.00013702616423
Tunar,0.000137022801288
Med1,0.000136981545566
Rela,0.000136963915127
Phb,0.00013695650956
Wipi2,0.000136941310401
Phip,0.00013691435825
Qsox1,0.000136886428663
Cd7,0.000136880441424
Ccnd1,0.000136875474349
Rab8b,0.000136859617335
Usp54,0.000136838638567
Pcdh17,0.000136833553402
Gdf11,0.00013683075196
Manbal,0.000136817112486
Zyx,0.000136814211165
Zfand6,0.000136811461434
Cdkn2d,0.000136797624099
Rrm2b,0.000136760703342
Rnf4,0.000136758426648
Galnt13,0.000136749516218
Arl3,0.000136733942142
Sec31a,0.000136672344697
Zfp229,0.000136602850079
Polb,0.00013657247856
Ube3a,0.000136478276825
Cdk4,0.000136459749273
Hsf1,0.000136427315234
Flrt2,0.000136401906101
Tm6sf1,0.000136393090508
Tmem43,0.000136391768839
Fuom,0.000136391509435
Dexi,0.000136377937573
Pcbd2,0.000136365118395
Os9,0.000136323471798
Pcnx,0.000136281854933
Pwp2,0.000136217036389
Cog6,0.000136192719685
B3galnt1,0.00013618547659
Arf4,0.000136182275433
Syt6,0.000136154113923
Arhgap12,0.000136093738407
Ppm1k,0.000135987308282
BC017643,0.000135933179136
Casz1,0.000135931949899
Mmgt1,0.000135929772088
Myo1b,0.000135876561845
Tmem237,0.000135864626017
Fam91a1,0.000135832420424
Sgtb,0.000135819023083
Atp13a3,0.000135807907183
Cers6,0.000135799604033
Trappc13,0.000135771643712
Pop4,0.00013574621716
Rfc2,0.000135738372202
Prss1,0.000135722850609
X2510009E07Rik,0.000135716157837
Aoc3,0.000135712577289
Zfp746,0.000135683471254
Crbn,0.000135676178546
Zkscan2,0.000135666890006
Nfat5,0.000135664976447
Eml3,0.000135602499654
Ufd1l,0.000135525320255
Slc29a1,0.00013549449301
Sema3a,0.000135470643759
Wbp11,0.000135422613371
Arhgef26,0.000135396402745
Utrn,0.00013532816995
Nmd3,0.000135309578398
Cstf3,0.000135260066276
Sox11,0.000135252492937
Anks3,0.000135238608858
Dnajc10,0.0001352299891
Bola3,0.000135167175562
Mrpl43,0.000135159078594
Irak1,0.000135158049616
Dpy19l1,0.000135132421958
Eef1d,0.000135122841907
Ccdc47,0.00013510748926
AW549877,0.000135095505954
Lgi1,0.00013502138998
Zfp707,0.000135020856255
Smim12,0.000134965753791
Lamb2,0.00013496238971
Sri,0.000134961221251
Igfbp7,0.000134899197698
Il21,0.000134889749142
Svopl,0.000134889749142
Cuzd1,0.000134865452104
X2610318N02Rik,0.000134855737263
Pappa,0.000134855737263
Fanca,0.000134837868489
Ddx46,0.000134787551114
Nsun5,0.00013477452048
Cda,0.000134765731603
Cacna1c,0.000134760743324
Mfsd14b,0.000134701638678
Prrc2a,0.000134697580092
Bcl2l2,0.00013468454967
Tpr,0.000134629282902
Zc3h13,0.000134579207782
Slc45a4,0.000134534631638
Fbxl3,0.000134529999985
Fam221b,0.000134467955376
Sdr39u1,0.000134436871426
Arl4d,0.000134414352961
Mrvi1,0.000134390626712
Zfp704,0.000134378662723
Eif4e3,0.000134316121875
X4931406C07Rik,0.000134268721256
Cnpy1,0.000134237699561
Zcrb1,0.000134234659807
Nptx2,0.000134211515339
Tsc1,0.000134204449247
Nudt19,0.000134171270706
Lrmp,0.000134151556968
Kcnab3,0.000134057454377
Zfp771,0.000134036646532
Tmem5,0.000133996182908
Nol12,0.000133983121215
Ets2,0.000133951685826
Impa1,0.000133924621704
Tshz3,0.000133872255626
Lama4,0.000133855311483
Errfi1,0.000133818673682
Cnep1r1,0.000133778977754
Ak1,0.000133775564114
Ctps2,0.000133737550928
Klhl26,0.000133688635863
Vps9d1,0.000133686350904
Med13,0.000133635477761
Gamt,0.00013362009673
Mcrs1,0.000133619792113
Cldn2,0.000133611496405
Asb13,0.000133595025535
Eif3j2,0.000133554586916
Fars2,0.000133549522249
Srpk1,0.000133512645899
Nol6,0.000133499919769
Dirc2,0.000133462313812
Cry1,0.000133445788765
Kcng2,0.000133436688816
Smarce1,0.0001334238187
Snrnp40,0.000133422759822
Crebzf,0.000133411335784
Cdc34,0.000133365793037
Insig2,0.000133350513924
Srm,0.000133332864933
Mrpl39,0.000133323144078
Bub1b,0.000133278792096
Plpp2,0.000133264982532
Esm1,0.000133250705796
Col4a3bp,0.000133232841501
Gba2,0.000133224527479
Arl2,0.000133222699576
X2810459M11Rik,0.000133191227514
Kat6b,0.000133186353417
Hdgfrp2,0.000133184056955
Plin4,0.000133162803723
Tsr2,0.000133154853701
Kcnc3,0.000133154409329
Arhgef28,0.000133144295148
Kpna4,0.000133074341783
Pitx2,0.000133074267283
Chm,0.000133017502946
Pitpnm3,0.000132953897462
Nutf2.ps1,0.000132947087142
Nrg1,0.000132932638382
Crtac1,0.000132930458612
Gm45168,0.000132826227489
Nop10,0.000132819942903
Leng1,0.00013280598925
Csnk1d,0.000132796250984
Tm2d1,0.000132780930353
Serpina3n,0.000132778226546
Ralgds,0.000132720545221
H2.T23,0.000132701187303
Sco1,0.000132682689765
Sac3d1,0.000132668905207
Cab39l,0.000132592085877
Flot2,0.000132567147811
Lhx5,0.000132562341364
Nipbl,0.000132532099673
Camsap2,0.000132475156825
Aasdhppt,0.00013247434267
Plekhg3,0.000132457229128
Ralgapb,0.000132443742593
Slc19a2,0.000132438880661
Wipf2,0.000132419435013
Hhipl2,0.000132380213758
Trim45,0.000132339747119
Hist3h2ba,0.000132220614839
Gpr155,0.000132212365203
Tnk2,0.000132206581021
Asph,0.000132113542283
Srgn,0.000132113043878
Slc22a23,0.000132075531971
Zfp160,0.000132060820231
Gal,0.000132041308871
Krcc1,0.000132039359552
Atxn2,0.000131995058798
Nxf1,0.000131917888402
Eea1,0.000131915421219
Emb,0.000131898204626
Gphn,0.000131890646003
Rbbp6,0.000131868308064
Zfp661,0.000131777746051
Gcc1,0.000131742586048
Fbxo10,0.000131741406509
Gm5239,0.000131733312382
Dcaf6,0.000131721699565
Cenpq,0.000131720917069
Uba5,0.000131706329231
Gm10863,0.000131706003125
Klhl25,0.000131683438607
X1700024G13Rik,0.000131665874484
Zfp800,0.000131544830043
Tmbim4,0.000131487785049
Tm9sf4,0.000131415435183
Diaph2,0.000131365403204
Pisd,0.000131360982542
Phkb,0.000131358398057
Sema4a,0.000131355255831
Recql4,0.000131344599968
Prune2,0.00013129385009
Gtf3c3,0.000131269802422
X1700123O20Rik,0.000131262514764
Prr13,0.000131236005405
Klhdc10,0.000131206414639
Ccl25,0.000131178785168
Cd209g,0.000131138182878
BC003331,0.000131121313959
Sema3c,0.000131091983801
Tfam,0.000131082535768
Plcxd1,0.000131081724901
Chchd4,0.000131081680305
Mpg,0.000131069398967
Map3k2,0.000131038552841
Cideb,0.000131028459744
Rcsd1,0.000131015096687
Znrf2,0.000130992920823
Ccdc13,0.000130990659943
Hsdl1,0.00013095338836
Tnrc6b,0.000130922266774
Pigg,0.000130888461488
Rspry1,0.000130886120387
Hsd17b12,0.00013082494267
Pdia6,0.000130791479591
Mrpl37,0.000130787468607
Tmem167,0.000130785656749
Pag1,0.000130761283776
Mrpl40,0.000130696434228
Pstk,0.000130687175672
Pcyox1,0.000130684657444
Ppp6c,0.00013068336557
Nat8f7,0.000130662859257
Iglon5,0.000130645996507
Edaradd,0.000130575972315
Rd3,0.000130575972315
Ylpm1,0.000130562270156
Phf20l1,0.000130553990301
Slc16a12,0.000130529192341
Kcnj2,0.000130513949138
Ttc39b,0.000130488974292
Fem1a,0.000130456838906
Acta1,0.000130348861077
Mrpl28,0.000130338716364
Chdh,0.000130324981921
St7,0.000130300851642
Anapc1,0.000130195170597
Glra3,0.000130177474784
Cdh24,0.000130114342244
Smc6,0.000130102462274
Agps,0.000130044710086
Chga,0.000130024230021
X5330417C22Rik,0.000130015335764
Cemip,0.000129962752665
Cramp1l,0.000129962212907
Lamtor3,0.000129961617416
Ddx50,0.000129940121568
Kcna6,0.000129939139484
Tars,0.000129929191672
Spry4,0.000129927297844
Nsa2,0.000129903319649
Gpr12,0.000129902559504
Tulp2,0.000129857182994
Mrpl3,0.00012984975993
Myrip,0.000129835857734
Wasl,0.00012982559327
Ece2,0.000129812203512
Sertm1,0.000129780729639
Mcam,0.000129779977471
Aig1,0.000129763168442
Pnpo,0.000129749947618
Pcf11,0.00012973621113
Tspo,0.000129723857776
Fam98b,0.000129715279517
Smim20,0.000129708326534
Pole4,0.000129684035017
Prpf4,0.000129604619406
Ago3,0.000129587736076
Fcrl5,0.00012958382004
Cyp4f37,0.000129506190538
Tie1,0.000129496640218
Luc7l2,0.00012943273529
Scap,0.000129427902119
Brcc3,0.000129414271389
Tfrc,0.000129368133384
Dgkq,0.000129312519631
Xlr3a,0.000129282840416
Arhgap36,0.000129280461825
Mut,0.000129278420896
Dctn5,0.000129217532976
X0610007P14Rik,0.000129208565603
Grcc10,0.000129195793225
Tmem183a,0.000129173250891
Eef1e1,0.00012917065842
X2410015M20Rik,0.000129147206404
Gadd45b,0.000129143266794
Nat14,0.000129077867951
Cltb,0.000129016456597
Setd5,0.000129000682563
Eapp,0.000129000653646
Gm7467,0.00012898749118
Fra10ac1,0.000128968477029
Rcan1,0.000128967005642
Eprs,0.000128938122608
Tipin,0.000128838257248
Atraid,0.00012879224796
Asap2,0.000128765948598
Eaf1,0.000128760444183
Stat5a,0.000128748480501
Otub2,0.000128706022711
Arcn1,0.000128691947318
Ssb,0.000128682745808
Zfp710,0.000128676593249
Slc25a27,0.00012862634762
Tyw5,0.000128598704499
Btbd6,0.000128555548891
Fam45a,0.000128502735273
Isca2,0.000128492232284
Mn1,0.000128484091015
Rnd3,0.00012841991898
Prkcsh,0.000128419620255
Ergic2,0.000128406036443
Zcchc8,0.000128390969999
Lgals8,0.000128383301286
Tpp1,0.000128372189385
Plau,0.000128323615258
Med17,0.000128271507055
Lhx2,0.000128261341979
Gpr108,0.000128255250455
Klf15,0.00012825325252
Wdr33,0.000128249862872
Plec,0.000128216788312
Fam32a,0.000128212905061
Setdb1,0.000128208124686
H2afj,0.000128186058314
March11,0.000128131191722
Slc16a4,0.000128060510635
Rab3d,0.000128041686476
Btg3,0.000128036994307
Zfp248,0.000128027929137
Gss,0.00012801727639
Abcg1,0.000127997527243
Ndst2,0.000127983251462
Tma16,0.000127979925386
Map4k3,0.000127971946041
Drg1,0.000127971632241
Hspb1,0.000127963784987
Ccl8,0.000127895801844
Irx3,0.000127873822407
Rab11fip4,0.000127857206809
Atp10a,0.000127819621871
Med21,0.00012781613427
Vldlr,0.000127809036576
Prdm5,0.000127763388499
Nufip2,0.000127751411895
Plod3,0.000127602868742
Cdon,0.000127556662546
X4933424G06Rik,0.000127551279161
Faap20,0.000127514567094
Dmap1,0.000127493007759
Yod1,0.00012745884146
Pcsk1,0.000127451953583
Rabep1,0.000127445828248
Hnrnpr,0.000127425820732
Ctnna1,0.000127409608118
Yjefn3,0.00012740764585
Kdm7a,0.00012736844033
Bard1,0.000127366818276
Mcts1,0.000127346325093
Ubr3,0.000127344207688
Galc,0.000127296850511
Imp4,0.000127287685013
Rfx4,0.00012727122183
Ube2z,0.000127228426798
Phf20,0.000127218382471
Spats2l,0.000127170876477
Cd52,0.00012715325981
Ppp6r1,0.000127029095791
Tk2,0.000127026946049
Ccdc127,0.000127010732748
Fabp5,0.00012700237705
Htt,0.000126999803263
Tada2a,0.000126996160244
Trh,0.000126957135542
Colec12,0.000126903762004
Map3k4,0.000126849732572
Rars,0.000126791592316
Speg,0.000126790815779
Chml,0.000126767834685
Smyd1,0.000126758057646
Clpb,0.000126757098699
Mbd3,0.000126754371286
Bod1,0.000126719229864
Nudc,0.000126708202918
Sntg1,0.000126699999624
Pak1ip1,0.000126661371759
Scube1,0.000126660436406
Soat1,0.000126635286296
Ncor1,0.000126556961277
Plekha6,0.000126531642516
Ddhd1,0.000126519681596
Mbd2,0.000126515222745
S100a3,0.000126512134667
Trip12,0.000126475174482
Aqp11,0.000126448633464
Otud6b,0.000126389232148
Glg1,0.00012633467782
Ablim1,0.000126323285504
Wdr11,0.000126312675719
Rfwd2,0.000126286063184
Ttc33,0.000126169391678
Cdk19,0.000126154283741
Api5,0.000126132952471
Gm14685,0.000126120202065
Oxsm,0.000126102832954
Ptdss2,0.000126064415462
X2300009A05Rik,0.000126049101502
Grasp,0.000126032375436
Islr,0.000126031220533
Erh,0.000126026128916
Triqk,0.000126020028467
Cln5,0.000125966389981
Sox1,0.000125952616499
Ppp1r35,0.000125920530064
Eef2kmt,0.000125892643212
Rusc2,0.000125891934689
Pphln1,0.000125878059249
Gp2,0.000125870604403
A330102I10Rik,0.000125863277735
Pip4k2c,0.000125838429596
Rnf138,0.000125808603117
Hars2,0.000125777250878
Tbc1d15,0.000125771086425
Slc9a1,0.000125715394292
Fhdc1,0.000125712986734
X1810037I17Rik,0.000125692970946
Prpf18,0.000125690659881
Mrpl45,0.000125689432729
Dnpep,0.000125670107741
Nuf2,0.000125637274827
Taf10,0.000125560742223
Grhl1,0.000125528534241
Setx,0.000125514727648
Snrpg,0.000125496774259
Cul5,0.000125392581346
Nek7,0.000125316964949
Mrpl44,0.000125298381748
Zfand4,0.000125286229092
Usp47,0.000125280520884
Fbxo25,0.0001252729734
Zic4,0.000125214003213
Tjap1,0.000125204870689
X2410131K14Rik,0.000125084522297
Eid2,0.000125079519472
Snrpa1,0.000125038221282
Dag1,0.000125010206101
Synm,0.00012499494122
Magoh,0.000124991533399
Hs6st2,0.000124981666065
Dtl,0.000124978486824
Sh3d19,0.000124948696061
Slc25a25,0.000124936117519
Sc5d,0.000124903981928
Ssna1,0.000124886198092
Snx16,0.000124883078252
Rabgap1,0.000124846451347
Ccdc117,0.000124819652711
Grpel1,0.000124815236088
Rbck1,0.000124798423302
Ass1,0.000124771421141
Smad3,0.000124676003132
Cyb561,0.000124656109118
Tln1,0.000124655994565
Fbxo32,0.00012462861985
Fmnl2,0.000124616357073
Lman1,0.000124609234484
Dnajc16,0.000124577881578
Kctd15,0.000124565136931
Bud31,0.000124547686179
Rbm14,0.000124543317742
Piezo2,0.000124541750212
R3hdml,0.000124528631218
Nid1,0.000124482790526
Dap3,0.000124450006101
Srf,0.000124449292066
Pbdc1,0.00012437339244
Cbln2,0.000124351647853
Ubn2,0.000124340078837
Csrnp2,0.000124313648149
Gpalpp1,0.000124288505696
Myadm,0.000124274240517
Snrpd1,0.000124238389452
Asf1a,0.000124184880809
Akirin2,0.00012418083825
Zfp318,0.000124153982824
Taok3,0.000124146094874
Amfr,0.000124107851473
Ninj1,0.000124104920181
Nckipsd,0.000124096615294
Chd2,0.000124084252434
Eif3m,0.000124079931295
Crhr1,0.00012404430482
Zfp7,0.000124043973583
Pde1c,0.000124024794181
Pfn1,0.000123975197592
Zeb1,0.000123935102504
X2700094K13Rik,0.000123888339102
Paxbp1,0.000123868411522
Cnih4,0.000123861382154
Slc22a4,0.000123847504027
Tmem147,0.000123820275828
Sf1,0.000123814788294
Pom121,0.000123756093107
Usp6nl,0.000123731426437
Napepld,0.000123720407101
Plin2,0.000123695665024
Brwd1,0.000123665445766
Phlpp1,0.00012366174836
Fam193a,0.000123655769453
Endou,0.000123561785911
Nol8,0.000123554633377
Fam136a,0.000123543685403
Tubgcp2,0.000123509966843
Dnaja4,0.000123458390406
Pecam1,0.000123452682001
Scrn1,0.000123446981622
Cox10,0.000123420491662
Gmfg,0.000123408995134
Ntn1,0.000123386832045
Snrpb,0.000123347476861
Lonp2,0.000123325937824
Rnf19a,0.000123322633706
Smndc1,0.00012331292039
Slc35e2,0.000123302218302
Deptor,0.000123299305837
P2ry14,0.000123297118778
Trhr,0.000123289887514
Tmprss15,0.000123218778609
Tmem70,0.000123148080273
Tvp23b,0.000123143880915
Parp8,0.000123119303149
Uhrf2,0.00012310485034
Slc17a8,0.000123066414314
Gcnt4,0.000123051136232
Farsb,0.000122953657165
Wasf3,0.000122935272099
Trip6,0.000122926415348
Acbd3,0.000122905165856
Rpl24,0.000122873203463
Exoc3,0.000122855988638
Cpne3,0.000122841018893
Lrrc58,0.000122810916721
Acvr1b,0.000122783021292
Wdr44,0.000122778267748
Cyb561d2,0.000122772700617
Slc4a3,0.000122701063738
Scx,0.000122697543456
Frs3,0.000122685826186
Bop1,0.00012263779657
Vasp,0.000122616537749
Pafah1b3,0.000122609410609
Cacna1d,0.000122543339491
Prkaa2,0.000122522411545
Gm5422,0.000122515805511
Tbc1d8,0.000122503993233
Gga1,0.000122475027781
Arvcf,0.000122450740589
Pnrc1,0.000122446561999
Mepce,0.000122416248933
Sgsm1,0.000122386243186
Mob1a,0.000122385485108
Snap29,0.000122367207458
Fam179b,0.000122354627033
Wdr41,0.000122341111531
Prr29,0.000122337202369
Ppp2r5e,0.000122217375121
Wwp1,0.000122176965902
Rsl24d1,0.000122137651639
Ccndbp1,0.000122125573819
Mast4,0.000122030069882
Sdhaf2,0.000122024915817
Fbxo8,0.000122010159243
Slc5a7,0.000122001764206
Mgat4b,0.000121877754214
Ctr9,0.000121849783509
Zc3h6,0.000121834167871
Pln,0.000121807818356
Mc4r,0.000121790084243
Rasal1,0.000121773562996
Tial1,0.000121760089431
Mars,0.000121742241334
Abhd16a,0.000121728363496
Abhd18,0.000121707323168
Rnf139,0.000121647774214
Rag2,0.00012162787151
Coq3,0.000121595046921
Caskin1,0.000121577244563
Kpnb1,0.000121549628682
Efna4,0.000121484859287
Tmem19,0.000121451694256
Pus7,0.000121448988267
Src,0.000121447706505
Ubxn4,0.000121302614403
Micu1,0.000121256981595
Ash1l,0.000121253200838
Aldh3a2,0.00012124986038
Rpl7l1,0.000121213296647
Zfand2a,0.00012120432373
Kif21b,0.000121182595428
Tlcd2,0.000121178610699
Strada,0.000121158714037
Ext2,0.00012112166717
Timm10b,0.000121113037397
Hip1,0.000121111513898
Ifitm10,0.000121096741373
Cpne2,0.000121087028658
Fam195b,0.000121066972895
Nqo1,0.00012105706362
Dcaf13,0.000121048442813
Evi5,0.000121020082626
Zfp422,0.000121011261029
Wdr26,0.000120989808866
Rab3gap2,0.000120977400204
Polr2k,0.000120961511943
Lancl2,0.00012094425323
Nr1d1,0.00012092619058
Hdc,0.000120917541588
Hcn3,0.000120892210488
U2af2,0.000120877430213
Dido1,0.00012084909436
Bmp3,0.00012084267089
Ccdc12,0.000120840391227
Ankrd16,0.000120840021545
Banp,0.000120829697594
Cdc123,0.000120799229957
G6pc3,0.000120743233615
Dtymk,0.000120696030946
Armc1,0.000120624299674
D6Wsu163e,0.00012058667855
Klf2,0.000120559564381
Klhl29,0.000120532026976
Cdh10,0.000120474130245
Gm42372,0.000120474048385
Zfp46,0.000120471947106
Bbs1,0.000120445749667
Rab11fip5,0.000120378087854
Ap3s2,0.000120361252454
Gm10031,0.000120290303031
Slc30a1,0.000120256603695
Gm5093,0.000120223322908
Gtf2h1,0.000120177694761
Lman2,0.000120168053561
Usp48,0.000120147419304
Mras,0.000120140950805
Dnajc18,0.00012007493374
Erdr1,0.000120074691772
Rprd2,0.000120055921233
Lsm6,0.000120043356336
Maob,0.000120015384732
Taf1c,0.000120006790711
X4933434E20Rik,0.000119955718059
Insc,0.000119940367235
Mrpl11,0.000119930273431
Tmem63b,0.000119903318033
Ocm,0.000119883192219
Map2k5,0.000119854068186
Sav1,0.000119837376858
Fam78b,0.000119801244722
Bloc1s6,0.000119785740696
Dao,0.000119761810724
Lats1,0.000119746743737
Dzip1,0.000119639329561
Sfpq,0.000119624815274
Gm3194,0.000119602119663
Dph5,0.00011959896634
Sidt2,0.000119546061371
Cdh7,0.000119537995077
Fam173a,0.000119522185328
Lsm11,0.000119501200331
Taf3,0.00011948093955
Polr3e,0.000119405895845
Ugp2,0.000119381406213
Apex1,0.000119331436624
Ankra2,0.000119300689706
Fbxl14,0.000119292722683
Lypd2,0.000119271214597
Pin1rt1,0.00011922482142
Apoa1bp,0.000119209787237
Atxn2l,0.000119182694124
Gstz1,0.000119181858642
Casp1,0.000119180264724
Unc5d,0.000119175602827
Gm15440,0.000119174619676
Shmt2,0.000119145329485
Tesk2,0.000119138834009
Plcg2,0.00011913025003
Ormdl3,0.000119126231327
Dtnbp1,0.000119116140318
Aff3,0.000119076046331
Elovl6,0.000119062693877
Zfp148,0.000119051554527
Evc2,0.00011903002424
Mdk,0.000118965344276
Tpst1,0.000118964925301
Cops6,0.000118927914076
Slc14a1,0.000118919662886
Paip1,0.000118892485978
Gm42418,0.000118863440116
Prmt2,0.000118843455697
Proca1,0.000118816540529
Tspyl5,0.000118797235994
Stx2,0.000118725287605
Zfp703,0.00011870968022
Klhl24,0.00011869166477
Dolk,0.000118647564444
Acadvl,0.000118620613086
St8sia5,0.000118617478488
Polr2g,0.000118611542531
Kcnc4,0.000118560652171
Slc22a6,0.00011855251123
Pcnx4,0.000118501021231
Nup37,0.000118493447417
Chchd7,0.000118489964339
Bloc1s5,0.000118474365265
Rem2,0.000118468285904
Fbxo11,0.000118439597623
Scaf8,0.00011837893535
Gltscr2,0.000118368054872
Cpq,0.000118366212467
Cenpa,0.000118317183684
Atg4a,0.000118286257331
Sgpl1,0.000118283588081
Hmg20b,0.000118259198524
Uap1,0.000118232308645
Nabp1,0.000118205305734
Slc5a3,0.000118126602299
Vkorc1l1,0.00011807773603
Wnt5a,0.00011803658893
Abhd6,0.00011801987359
Chrna4,0.00011801068645
Dffa,0.000117954744286
Habp4,0.000117952622802
Tmem98,0.000117950168122
Gng8,0.000117917405554
Btg1.ps1,0.00011791630423
Gm14329,0.00011791630423
Halr1,0.00011791630423
X4932435O22Rik,0.00011791630423
Gm37923,0.00011791630423
Gm10848,0.00011791630423
Olfr545,0.00011791630423
Olfr801,0.00011791630423
Olfr355,0.00011791630423
Vmn2r12,0.00011791630423
Olfr1222,0.00011791630423
Olfr1510,0.00011791630423
Gm11437,0.00011791630423
Olfr324,0.00011791630423
Mir133a.1hg,0.00011791630423
Vmn1r61,0.00011791630423
Gm10479,0.00011791630423
X4930423M02Rik,0.00011791630423
Olfr1434,0.00011791630423
A930041C12Rik,0.00011791630423
Gm42678,0.00011791630423
Gm45083,0.00011791630423
Cyp3a16,0.00011791630423
X1810008I18Rik,0.00011791630423
Olfr629,0.00011791630423
Prl8a8,0.00011791630423
Adam26a,0.00011791630423
Banf2os,0.00011791630423
Gm42813,0.00011791630423
Mir155hg,0.00011791630423
Bpifa3,0.00011791630423
Gm44702,0.00011791630423
Gm12800,0.00011791630423
Gm6040,0.00011791630423
Gm29564,0.00011791630423
Eif2s3y,0.000117903230097
Deaf1,0.00011787346639
Slc4a7,0.000117825435006
Pank4,0.000117753879504
Nadk,0.000117726105766
Dgkd,0.000117705612674
Mus81,0.000117689582149
Lims1,0.000117681392184
Ctage5,0.000117676762023
Zfp281,0.00011766475359
Dars,0.000117648232164
Naa20,0.00011756753642
Fn3krp,0.000117563400784
Zfp180,0.00011755525796
Hdac5,0.000117549761267
Dhrs7,0.000117525041231
Dpm2,0.000117493266408
Clk2,0.000117435393621
Rev1,0.000117431676679
Snx2,0.000117413801959
Psmd6,0.000117385123222
Trp53bp1,0.000117349190779
Dars2,0.000117259164684
Spg21,0.000117252693122
Ick,0.000117239954307
Snap23,0.000117191807187
Ercc2,0.000117185072403
Xrn2,0.000117103273893
Tnfaip1,0.000117078983269
Coq8a,0.000117013776373
Prr14l,0.000117012397222
Plxnb1,0.00011699190228
Ncor2,0.000116964862393
Ppme1,0.000116933491136
Pdzd2,0.000116921619947
Gabrq,0.000116895804732
Lgals1,0.000116876991194
Shkbp1,0.00011686047776
Pcdhb12,0.000116852121574
Akain1,0.0001168131539
Zfp260,0.000116813040688
Mtmr4,0.000116793843438
Exoc6b,0.000116769743916
Pcna,0.00011675897656
X1110032A03Rik,0.000116719430321
Pigz,0.000116693039405
Myom1,0.000116673780948
X1700048O20Rik,0.000116629687565
E430025E21Rik,0.000116595899437
Nedd9,0.000116584679392
Htr7,0.000116584612088
Zfp608,0.000116545756916
Lsm4,0.000116533022263
Ppip5k1,0.000116527342793
Gfm2,0.000116441683138
Tcerg1,0.000116430273422
Krtcap2,0.000116426710028
Mcm3ap,0.00011642569585
Gpat4,0.00011642512825
Rapgef3,0.000116402278893
Crabp1,0.000116375508309
Bmp7,0.0001163475675
Usp39,0.000116329151038
Mxi1,0.00011632230879
Phactr2,0.000116248134282
Pth2,0.000116228860493
Exog,0.000116216655159
BC037034,0.000116213729272
Ano4,0.000116210300037
Trim36,0.000116205592095
Hspa1b,0.00011619449765
Egln2,0.000116188527468
Mcf2,0.000116175050364
Ddx49,0.00011614779924
Srsf10,0.000116130802795
Armc6,0.000116049656702
Apeh,0.000116042160259
Ino80c,0.000116031179482
Pcmtd1,0.000115969285358
Slc41a3,0.000115964944301
Sh2b1,0.000115937157228
Zfp672,0.00011586105927
Wbp1l,0.000115846428319
Mpdu1,0.000115789959083
Tmem100,0.000115784162709
Mrps21,0.000115760402612
Teddm1b,0.0001157217464
Cdca7l,0.000115711377068
Tssc1,0.000115697429195
Prex1,0.000115682252298
Gm6563,0.0001156788456
Ttc38,0.000115673558675
Lars,0.00011565317113
X4930523C07Rik,0.000115639072443
Prkag2,0.000115636409321
Lrp3,0.000115636015453
Fbxl2,0.000115625052198
Tceanc2,0.000115623513278
Anxa11,0.000115584781382
Magel2,0.000115553758454
Ppp2r5c,0.000115548206578
Myh9,0.000115530144288
Slc1a4,0.000115476335616
Pld1,0.000115466884835
Polr3h,0.000115446010625
Nr1h4,0.000115435407444
Hey2,0.000115408956579
Smarca5,0.00011540075481
Ift27,0.000115306575423
Crhbp,0.000115305596181
Pbx3,0.000115295248401
Dennd5b,0.000115293744024
Dcaf5,0.000115271422664
Cox7a1,0.000115241696011
Chrm2,0.000115241559996
Syndig1l,0.000115228291983
Farp1,0.000115222684702
Slc16a2,0.000115219442318
Tor3a,0.000115217569943
Josd2,0.000115179945635
Adk,0.00011517821754
Zzef1,0.000115156537492
Larp4b,0.00011511282965
Plin3,0.000115089849693
Naa60,0.000115084825775
Bmyc,0.000115044418016
Hipk2,0.000114983026301
Aurkaip1,0.000114958218475
Tmem117,0.000114916281364
Tmem261,0.000114903775283
Thnsl1,0.000114892605457
Dscam,0.000114873129886
Orc2,0.000114840343348
Pum1,0.000114840002495
Zbtb40,0.000114809567241
Ate1,0.000114808593297
Psmd8,0.000114804058166
Adssl1,0.000114782855307
Klhl4,0.000114745898929
Enkd1,0.000114704562717
Tfip11,0.000114688894547
Rasgrp4,0.000114658886904
Slc33a1,0.000114621761027
Clec11a,0.000114611256619
Htra2,0.000114610905591
Mansc1,0.000114603221048
Anapc7,0.000114599755276
Rwdd3,0.000114552554336
Wdr46,0.000114482288447
Sp1,0.000114481768834
Adcy7,0.000114471975878
Zcchc7,0.000114394299318
Stam2,0.000114338849584
Fbxo38,0.000114325373617
Lrsam1,0.000114287975867
Cystm1,0.000114271157197
Nubp1,0.000114259062283
Slc25a14,0.000114247413851
Cpsf3l,0.000114243218368
Setd2,0.000114188651574
Lemd3,0.000114187893648
Mettl22,0.000114145667173
Sulf2,0.0001141001572
Sf3b5,0.000114073255353
Gm4430.1,0.000114068166193
Fcor,0.000114052943007
Grid2,0.000114048941843
Fads6,0.000114023713888
Vamp8,0.000114008295853
Dct,0.000113974965321
Mapkapk2,0.000113972501692
Parva,0.000113965749407
Ltn1,0.000113960708571
Pou3f3,0.000113909885512
Ahcy,0.000113901359761
Reep1,0.000113886079831
Gtf2e1,0.000113807096096
Pax7,0.000113796350334
Camk1,0.000113705126478
Axl,0.00011366218055
Pyroxd2,0.000113649099556
Mex3a,0.000113647129265
Pou6f1,0.000113632129712
Rabepk,0.000113616562548
Lrrc38,0.000113583695257
Cdr2l,0.00011355791436
U2af1,0.000113499797362
Carf,0.000113466507985
Usp46,0.000113463179967
